Reporting Account Short Number,Reporting Account Name,Reporting Account Indicator,Source Account Short Number,Source Account Name,As of Date,Security Number,Country of Risk Exposure Code,Country of Risk Exposure Name,Segment Description,Category Description,Sector Description,Industry Description,Security Description 1,Security Description 2,Custom,Account Base Currency,Exch Rate,Issue Currency,Traded Shares/Par,Amort Cost Base,Amort Cost Local,Price Base,Price Local,Market Value Base,Market Value Local,Net Income Receivable Base,Net Income Receivable Local,Market Value with Accrual Base,Coupon Rate,Maturity Date,Unrealized Market Gain/Loss Base,Unrealized Market Gain/Loss Local,Unrealized Currency Gain/Loss,Total Unrealized Gain/Loss,% of Market Value,ISIN,Sedol,Cusip,Ticker,Custody Account Number,Income Currency,Security Identifier,Underlying Security ID,FAS 157 Level,Capital Shares Receivable,Capital Shares Payable,Total Market Value w/ Cap Shares Rec/Pay
975690017,VERTEX LIQUID ALTERN FUND,M,975590017,VERTEX LIQUID ALTERN FUND,10/28/2019,CCTCAD,CA,CANADA,CASH & TEMPORARY,CASH & TEMPORARY - CANADA CASH,CASH & TEMPORARY - CANADA CASH,CASH & TEMPORARY - CANADA CASH,CANADIAN DOLLAR,,PENDING FOREIGN EXCHANGE RECEIVABLES,CAD,1,,3000000,3000000,3000000,1,,3000000,3000000,0,0,3000000,0,,0,0,0,0,,,,,,YVRF9001002,,,,2,,,0
975690017,VERTEX LIQUID ALTERN FUND,M,975590017,VERTEX LIQUID ALTERN FUND,10/28/2019,CCTCAD,CA,CANADA,CASH & TEMPORARY,CASH & TEMPORARY - CANADA CASH,CASH & TEMPORARY - CANADA CASH,CASH & TEMPORARY - CANADA CASH,CANADIAN DOLLAR,,PENDING FOREIGN EXCHANGE PAYABLES,CAD,1,,-2255470.36,-3000000,-2255470.36,1,,-2944081.25,-2255470.36,0,0,-2944081.25,0,,0,0,55918.75,55918.75,,,,,,YVRF9001002,,,,2,,,0
975690017,VERTEX LIQUID ALTERN FUND,M,975590017,VERTEX LIQUID ALTERN FUND,10/28/2019,CCTCAD,CA,CANADA,CASH & TEMPORARY,CASH & TEMPORARY - CANADA CASH,CASH & TEMPORARY - CANADA CASH,CASH & TEMPORARY - CANADA CASH,CANADIAN DOLLAR,,PENDING FOREIGN EXCHANGE RECEIVABLES,CAD,1,,4000000,4000000,4000000,1,,4000000,4000000,0,0,4000000,0,,0,0,0,0,,,,,,YVRF9001002,,,,2,,,0
975690017,VERTEX LIQUID ALTERN FUND,M,975590017,VERTEX LIQUID ALTERN FUND,10/28/2019,CCTCAD,CA,CANADA,CASH & TEMPORARY,CASH & TEMPORARY - CANADA CASH,CASH & TEMPORARY - CANADA CASH,CASH & TEMPORARY - CANADA CASH,CANADIAN DOLLAR,,PENDING FOREIGN EXCHANGE PAYABLES,CAD,1,,-3034700.36,-4000000,-3034700.36,1,,-3961215.63,-3034700.36,0,0,-3961215.63,0,,0,0,38784.37,38784.37,,,,,,YVRF9001002,,,,2,,,0
975690017,VERTEX LIQUID ALTERN FUND,M,975590017,VERTEX LIQUID ALTERN FUND,10/28/2019,CCTCAD,CA,CANADA,CASH & TEMPORARY,CASH & TEMPORARY - CANADA CASH,CASH & TEMPORARY - CANADA CASH,CASH & TEMPORARY - CANADA CASH,CANADIAN DOLLAR,,PENDING FOREIGN EXCHANGE RECEIVABLES,CAD,1,,2500000,2500000,2500000,1,,2500000,2500000,0,0,2500000,0,,0,0,0,0,,,,,,YVRF9001002,,,,2,,,0
975690017,VERTEX LIQUID ALTERN FUND,M,975590017,VERTEX LIQUID ALTERN FUND,10/28/2019,CCTCAD,CA,CANADA,CASH & TEMPORARY,CASH & TEMPORARY - CANADA CASH,CASH & TEMPORARY - CANADA CASH,CASH & TEMPORARY - CANADA CASH,CANADIAN DOLLAR,,PENDING FOREIGN EXCHANGE PAYABLES,CAD,1,,-1913357.07,-2500000,-1913357.07,1,,-2497518.38,-1913357.07,0,0,-2497518.38,0,,0,0,2481.62,2481.62,,,,,,YVRF9001002,,,,2,,,0
975690017,VERTEX LIQUID ALTERN FUND,M,975590017,VERTEX LIQUID ALTERN FUND,10/28/2019,CCTCAD,CA,CANADA,CASH & TEMPORARY,CASH & TEMPORARY - CANADA CASH,CASH & TEMPORARY - CANADA CASH,CASH & TEMPORARY - CANADA CASH,CANADIAN DOLLAR,,PENDING FOREIGN EXCHANGE RECEIVABLES,CAD,1,,3000000,3000000,3000000,1,,3000000,3000000,0,0,3000000,0,,0,0,0,0,,,,,,YVRF9001002,,,,2,,,0
975690017,VERTEX LIQUID ALTERN FUND,M,975590017,VERTEX LIQUID ALTERN FUND,10/28/2019,CCTCAD,CA,CANADA,CASH & TEMPORARY,CASH & TEMPORARY - CANADA CASH,CASH & TEMPORARY - CANADA CASH,CASH & TEMPORARY - CANADA CASH,CANADIAN DOLLAR,,PENDING FOREIGN EXCHANGE PAYABLES,CAD,1,,-2256842.18,-3000000,-2256842.18,1,,-2946645.99,-2256842.18,0,0,-2946645.99,0,,0,0,53354.01,53354.01,,,,,,YVRF9001002,,,,2,,,0
975690017,VERTEX LIQUID ALTERN FUND,M,975590017,VERTEX LIQUID ALTERN FUND,10/28/2019,CCTCAD,CA,CANADA,CASH & TEMPORARY,CASH & TEMPORARY - CANADA CASH,CASH & TEMPORARY - CANADA CASH,CASH & TEMPORARY - CANADA CASH,CANADIAN DOLLAR,,PENDING FOREIGN EXCHANGE RECEIVABLES,CAD,1,,4000000,4000000,4000000,1,,4000000,4000000,0,0,4000000,0,,0,0,0,0,,,,,,YVRF9001002,,,,2,,,0
975690017,VERTEX LIQUID ALTERN FUND,M,975590017,VERTEX LIQUID ALTERN FUND,10/28/2019,CCTCAD,CA,CANADA,CASH & TEMPORARY,CASH & TEMPORARY - CANADA CASH,CASH & TEMPORARY - CANADA CASH,CASH & TEMPORARY - CANADA CASH,CANADIAN DOLLAR,,PENDING FOREIGN EXCHANGE PAYABLES,CAD,1,,-3007303.99,-4000000,-3007303.99,1,,-3926486.46,-3007303.99,0,0,-3926486.46,0,,0,0,73513.54,73513.54,,,,,,YVRF9001002,,,,2,,,0
975690017,VERTEX LIQUID ALTERN FUND,M,975590017,VERTEX LIQUID ALTERN FUND,10/28/2019,CCTCAD,CA,CANADA,CASH & TEMPORARY,CASH & TEMPORARY - CANADA CASH,CASH & TEMPORARY - CANADA CASH,CASH & TEMPORARY - CANADA CASH,CANADIAN DOLLAR,,PENDING FOREIGN EXCHANGE RECEIVABLES,CAD,1,,27500000,27500000,27500000,1,,27500000,27500000,0,0,27500000,0,,0,0,0,0,,,,,,YVRF9001002,,,,2,,,0
975690017,VERTEX LIQUID ALTERN FUND,M,975590017,VERTEX LIQUID ALTERN FUND,10/28/2019,CCTCAD,CA,CANADA,CASH & TEMPORARY,CASH & TEMPORARY - CANADA CASH,CASH & TEMPORARY - CANADA CASH,CASH & TEMPORARY - CANADA CASH,CANADIAN DOLLAR,,PENDING FOREIGN EXCHANGE PAYABLES,CAD,1,,-20796152.33,-27500000,-20796152.33,1,,-27148129.1,-20796152.33,0,0,-27148129.1,0,,0,0,351870.9,351870.9,,,,,,YVRF9001002,,,,2,,,0
975640017,VERTEX ENHNCD INC FD,M,975540017,VERTEX ENHNCD INC FD-VER,10/28/2019,NCBZ1JW78,CA,CANADA,EQUITIES,EQUITIES - CANADA,EQUITIES - CANADA - MATERIALS,EQUITIES - CANADA - MATERIALS - MATERIALS,CORE GOLD INC,.,SECURITY SOLD RECEIVABLE,CAD,1,CAD,,3579.72,3775.66,0.2325,,3579.72,3579.72,0,0,3579.72,0,,0,0,0,0,,CA21871K1075,BZ1JW71,21871K107,,YVRF4001002,CAD,,,,,,0
975640017,VERTEX ENHNCD INC FD,M,975640017,VERTEX ENHNCD INC FD,10/28/2019,UNITS                00002,CA,CANADA,UNITS,UNITS,UNITS,UNITS,0.032638,,INCOME PAYABLE,CAD,1,CAD,,182745.85,182745.85,0,,182745.85,182745.85,0,0,182745.85,0,,0,0,0,0,,,,,,,CAD,,,,462.41,-1847397.63,0
975640017,VERTEX ENHNCD INC FD,M,975640017,VERTEX ENHNCD INC FD,10/28/2019,UNITS                00006,CA,CANADA,UNITS,UNITS,UNITS,UNITS,0.028078,,INCOME PAYABLE,CAD,1,CAD,,223520.01,223520.01,0,,223520.01,223520.01,0,0,223520.01,0,,0,0,0,0,,,,,,,CAD,,,,462.41,-1847397.63,0
975640017,VERTEX ENHNCD INC FD,M,975640017,VERTEX ENHNCD INC FD,10/28/2019,UNITS                00002,CA,CANADA,UNITS,UNITS,UNITS,UNITS,0.032638,,INCOME PAYABLE,CAD,1,CAD,,101917.3,101917.3,0,,101917.3,101917.3,0,0,101917.3,0,,0,0,0,0,,,,,,,CAD,,,,462.41,-1847397.63,0
975640017,VERTEX ENHNCD INC FD,M,975640017,VERTEX ENHNCD INC FD,10/28/2019,UNITS                00006,CA,CANADA,UNITS,UNITS,UNITS,UNITS,0.028078,,INCOME PAYABLE,CAD,1,CAD,,20.83,20.83,0,,20.83,20.83,0,0,20.83,0,,0,0,0,0,,,,,,,CAD,,,,462.41,-1847397.63,0
975640017,VERTEX ENHNCD INC FD,M,975640017,VERTEX ENHNCD INC FD,10/28/2019,UNITS                00002,CA,CANADA,UNITS,UNITS,UNITS,UNITS,0.032638,,INCOME PAYABLE,CAD,1,CAD,,-182745.85,-182745.85,0,,-182745.85,-182745.85,0,0,-182745.85,0,,0,0,0,0,,,,,,,CAD,,,,462.41,-1847397.63,0
975640017,VERTEX ENHNCD INC FD,M,975640017,VERTEX ENHNCD INC FD,10/28/2019,UNITS                00002,CA,CANADA,UNITS,UNITS,UNITS,UNITS,0.032638,,INCOME PAYABLE,CAD,1,CAD,,-101917.3,-101917.3,0,,-101917.3,-101917.3,0,0,-101917.3,0,,0,0,0,0,,,,,,,CAD,,,,462.41,-1847397.63,0
975640017,VERTEX ENHNCD INC FD,M,975640017,VERTEX ENHNCD INC FD,10/28/2019,UNITS                00006,CA,CANADA,UNITS,UNITS,UNITS,UNITS,0.028078,,INCOME PAYABLE,CAD,1,CAD,,-223520.01,-223520.01,0,,-223520.01,-223520.01,0,0,-223520.01,0,,0,0,0,0,,,,,,,CAD,,,,462.41,-1847397.63,0
975640017,VERTEX ENHNCD INC FD,M,975640017,VERTEX ENHNCD INC FD,10/28/2019,UNITS                00002,CA,CANADA,UNITS,UNITS,UNITS,UNITS,0.032638,,INCOME PAYABLE,CAD,1,CAD,,70.6,70.6,0,,70.6,70.6,0,0,70.6,0,,0,0,0,0,,,,,,,CAD,,,,462.41,-1847397.63,0
975640017,VERTEX ENHNCD INC FD,M,975640017,VERTEX ENHNCD INC FD,10/28/2019,UNITS                00002,CA,CANADA,UNITS,UNITS,UNITS,UNITS,0.032638,,INCOME PAYABLE,CAD,1,CAD,,61.67,61.67,0,,61.67,61.67,0,0,61.67,0,,0,0,0,0,,,,,,,CAD,,,,462.41,-1847397.63,0
975640017,VERTEX ENHNCD INC FD,M,975640017,VERTEX ENHNCD INC FD,10/28/2019,UNITS                00002,CA,CANADA,UNITS,UNITS,UNITS,UNITS,0.032638,,INCOME PAYABLE,CAD,1,CAD,,-70.6,-70.6,0,,-70.6,-70.6,0,0,-70.6,0,,0,0,0,0,,,,,,,CAD,,,,462.41,-1847397.63,0
975640017,VERTEX ENHNCD INC FD,M,975640017,VERTEX ENHNCD INC FD,10/28/2019,UNITS                00002,CA,CANADA,UNITS,UNITS,UNITS,UNITS,0.032638,,INCOME PAYABLE,CAD,1,CAD,,-61.67,-61.67,0,,-61.67,-61.67,0,0,-61.67,0,,0,0,0,0,,,,,,,CAD,,,,462.41,-1847397.63,0
975640017,VERTEX ENHNCD INC FD,M,975640017,VERTEX ENHNCD INC FD,10/28/2019,UNITS                00006,CA,CANADA,UNITS,UNITS,UNITS,UNITS,0.028078,,INCOME PAYABLE,CAD,1,CAD,,-20.83,-20.83,0,,-20.83,-20.83,0,0,-20.83,0,,0,0,0,0,,,,,,,CAD,,,,462.41,-1847397.63,0
975640017,VERTEX ENHNCD INC FD,M,975640017,VERTEX ENHNCD INC FD,10/28/2019,UNITS                00006,CA,CANADA,UNITS,UNITS,UNITS,UNITS,0.028078,,INCOME PAYABLE,CAD,1,CAD,,6.91,6.91,0,,6.91,6.91,0,0,6.91,0,,0,0,0,0,,,,,,,CAD,,,,462.41,-1847397.63,0
975640017,VERTEX ENHNCD INC FD,M,975640017,VERTEX ENHNCD INC FD,10/28/2019,UNITS                00006,CA,CANADA,UNITS,UNITS,UNITS,UNITS,0.028078,,INCOME PAYABLE,CAD,1,CAD,,-6.91,-6.91,0,,-6.91,-6.91,0,0,-6.91,0,,0,0,0,0,,,,,,,CAD,,,,462.41,-1847397.63,0
975650017,VERTEX GROWTH FD,M,975550017,VERTEX GROWTH FD-VER,10/28/2019,NC2419926,CA,CANADA,EQUITIES,EQUITIES - CANADA,EQUITIES - CANADA - FINANCIALS SERVICES,EQUITIES - CANADA - FINANCIALS SERVICES - REAL ESTATE - TRUSTS,COMINAR REIT,TRUST UNIT,SECURITY SOLD RECEIVABLE,CAD,1,CAD,,267400,239566.76,13.4,,267400,267400,0,0,267400,0,,0,0,0,0,,CA1999101001,2419927,199910100,CUF-U,YVRF5001002,CAD,,,,,,0
975650017,VERTEX GROWTH FD,M,975550017,VERTEX GROWTH FD-VER,10/28/2019,NCBD0N546,CA,CANADA,EQUITIES,EQUITIES - CANADA,EQUITIES - CANADA - ENERGY,EQUITIES - CANADA - ENERGY - ENERGY,ASCENDANT RESOURCES INC,.,SECURITY SOLD RECEIVABLE,CAD,1,CAD,,10139.27,21104.28,0.3116,,10139.27,10139.27,0,0,10139.27,0,,0,0,0,0,,CA0435041094,BD0N548,43504109,,YVRF5001002,CAD,,,,,,0
975650017,VERTEX GROWTH FD,M,975550017,VERTEX GROWTH FD-VER,10/28/2019,NCBD4HJ08,CA,CANADA,EQUITIES,EQUITIES - CANADA,EQUITIES - CANADA - ENERGY,EQUITIES - CANADA - ENERGY - ENERGY,RAZOR ENERGY CORP,.,SECURITY SOLD RECEIVABLE,CAD,1,CAD,,427.97,960,1.342406,,427.97,427.97,0,0,427.97,0,,0,0,0,0,,CA75525M1095,BD4HJ00,75525M109,,YVRF5001002,CAD,,,,,,0
975660017,VERTEX VALUE FD,M,975560017,VERTEX VALUE FD- VER,10/28/2019,UNITS,CA,CANADA,UNITS,UNITS,UNITS,UNITS,CAPITAL/MASTER TRUST UNITS,,CAPITAL GAINS PAYABLE,CAD,1,CAD,,-0.01,-0.01,0,,-0.01,-0.01,0,0,-0.01,0,,0,0,0,0,,,,,,YVRF6001002,CAD,,,,,,0
975660017,VERTEX VALUE FD,M,975560017,VERTEX VALUE FD- VER,10/28/2019,UNITS,CA,CANADA,UNITS,UNITS,UNITS,UNITS,CAPITAL/MASTER TRUST UNITS,,CAPITAL GAINS PAYABLE,CAD,1,CAD,,2356.44,2356.44,0,,2356.44,2356.44,0,0,2356.44,0,,0,0,0,0,,,,,,YVRF6001002,CAD,,,,,,0
975660017,VERTEX VALUE FD,M,975560017,VERTEX VALUE FD- VER,10/28/2019,28225C806,US,UNITED STATES,EQUITIES,EQUITIES - UNITED STATES,EQUITIES - UNITED STATES - TECHNOLOGY,EQUITIES - UNITED STATES - TECHNOLOGY,EGAIN CORP,.,SECURITY PURCHASED PAYABLE,CAD,0.765843,USD,,-1954.03,-1496.48,9.757091,,-1953.88,-1496.48,0,0,-1953.88,0,,0,0,0.15,0.15,,US28225C8064,2260523,28225C806,EGAN,YVRF6001002,USD,,,,,,0
975660017,VERTEX VALUE FD,M,975560017,VERTEX VALUE FD- VER,10/28/2019,489398107,US,UNITED STATES,EQUITIES,EQUITIES - UNITED STATES,EQUITIES - UNITED STATES - FINANCIALS SERVICES,EQUITIES - UNITED STATES - FINANCIALS SERVICES,KENNEDY-WILSON HOLDINGS INC,.,SECURITY SOLD RECEIVABLE,CAD,0.765843,USD,,108835.05,80535.09,29.254691,,108826.71,83350.6,0,0,108826.71,0,,0,0,-8.34,-8.34,,US4893981070,B298495,489398107,KW,YVRF6001002,USD,,,,,,0
975660017,VERTEX VALUE FD,M,975560017,VERTEX VALUE FD- VER,10/28/2019,NC2418969,CA,CANADA,EQUITIES,EQUITIES - CANADA,EQUITIES - CANADA - TECHNOLOGY,EQUITIES - CANADA - TECHNOLOGY - TECHNOLOGY HARDWARE & EQUIPMENT,SIERRA WIRELESS INC,.,SECURITY SOLD RECEIVABLE,CAD,1,CAD,,43053.78,47174.1,14.351699,,43053.78,43053.78,0,0,43053.78,0,,0,0,0,0,,CA8265161064,2418968,826516106,SWIR,YVRF6001002,CAD,,,,,,0
975660017,VERTEX VALUE FD,M,975560017,VERTEX VALUE FD- VER,10/28/2019,NC2873007,CA,CANADA,EQUITIES,EQUITIES - CANADA,EQUITIES - CANADA - MATERIALS,EQUITIES - CANADA - MATERIALS - MATERIALS,TASEKO MINES LTD,.,SECURITY SOLD RECEIVABLE,CAD,1,CAD,,30791.84,67651.25,0.5651,,30791.84,30791.84,0,0,30791.84,0,,0,0,0,0,,CA8765111064,2873006,876511106,TGB,YVRF6001002,CAD,,,,,,0
975660017,VERTEX VALUE FD,M,975560017,VERTEX VALUE FD- VER,10/28/2019,NC9319459,CA,CANADA,EQUITIES,EQUITIES - CANADA,EQUITIES - CANADA - ENERGY,EQUITIES - CANADA - ENERGY - ENERGY,PETROSHALE INC,.,SECURITY SOLD RECEIVABLE,CAD,1,CAD,,26494.06,66783.34,0.5024,,26494.06,26494.06,0,0,26494.06,0,,0,0,0,0,,CA71676H1064,,71676H106,,YVRF6001002,CAD,,,,,,0
975660017,VERTEX VALUE FD,M,975560017,VERTEX VALUE FD- VER,10/28/2019,NCB078C75,CA,CANADA,EQUITIES,EQUITIES - CANADA,EQUITIES - CANADA - ENERGY,EQUITIES - CANADA - ENERGY - ENERGY,PINE CLIFF ENERGY LTD,.,SECURITY SOLD RECEIVABLE,CAD,1,CAD,,59289.56,178729.93,0.125,,59289.56,59289.56,0,0,59289.56,0,,0,0,0,0,,CA7225241057,B078C77,722524105,,YVRF6001002,CAD,,,,,,0
975660017,VERTEX VALUE FD,M,975560017,VERTEX VALUE FD- VER,10/28/2019,NCBD4HJ08,CA,CANADA,EQUITIES,EQUITIES - CANADA,EQUITIES - CANADA - ENERGY,EQUITIES - CANADA - ENERGY - ENERGY,RAZOR ENERGY CORP,.,SECURITY SOLD RECEIVABLE,CAD,1,CAD,,8315.97,17029.8,1.3059,,8315.97,8315.97,0,0,8315.97,0,,0,0,0,0,,CA75525M1095,BD4HJ00,75525M109,,YVRF6001002,CAD,,,,,,0
975660017,VERTEX VALUE FD,M,975560017,VERTEX VALUE FD- VER,10/28/2019,NCBYYHF11,CA,CANADA,EQUITIES,EQUITIES - CANADA,EQUITIES - CANADA - ENERGY,EQUITIES - CANADA - ENERGY - ENERGY,SOURCE ENERGY SERVICES LTD,.,SECURITY SOLD RECEIVABLE,CAD,1,CAD,,16662.07,136397.15,0.3316,,16662.07,16662.07,0,0,16662.07,0,,0,0,0,0,,CA83615X1006,BYYHF10,83615X100,,YVRF6001002,CAD,,,,,,0
975660017,VERTEX VALUE FD,M,975660017,VERTEX VALUE FD,10/28/2019,UNITS                00002,CA,CANADA,UNITS,UNITS,UNITS,UNITS,0.0267,,CAPITAL GAINS PAYABLE,CAD,1,CAD,,-0.01,-0.01,0,,-0.01,-0.01,0,0,-0.01,0,,0,0,0,0,,,,,,,CAD,,,,36174.6,-772724.44,0
975660017,VERTEX VALUE FD,M,975660017,VERTEX VALUE FD,10/28/2019,UNITS,CA,CANADA,UNITS,UNITS,UNITS,UNITS,CAPITAL/MASTER TRUST UNITS,,CAPITAL GAINS PAYABLE,CAD,1,CAD,,0.01,0.01,0,,0.01,0.01,0,0,0.01,0,,0,0,0,0,,,,,,,CAD,,,,36174.6,-772724.44,0
975660017,VERTEX VALUE FD,M,975660017,VERTEX VALUE FD,10/28/2019,UNITS                00006,CA,CANADA,UNITS,UNITS,UNITS,UNITS,0.028443,,CAPITAL GAINS PAYABLE,CAD,1,CAD,,2356.44,2356.44,0,,2356.44,2356.44,0,0,2356.44,0,,0,0,0,0,,,,,,,CAD,,,,36174.6,-772724.44,0
975660017,VERTEX VALUE FD,M,975660017,VERTEX VALUE FD,10/28/2019,UNITS,CA,CANADA,UNITS,UNITS,UNITS,UNITS,CAPITAL/MASTER TRUST UNITS,,CAPITAL GAINS PAYABLE,CAD,1,CAD,,-2356.44,-2356.44,0,,-2356.44,-2356.44,0,0,-2356.44,0,,0,0,0,0,,,,,,,CAD,,,,36174.6,-772724.44,0
975690017,VERTEX LIQUID ALTERN FUND,M,975590017,VERTEX LIQUID ALTERN FUND,10/28/2019,NA99V0C99,US,UNITED STATES,EQUITIES,EQUITIES - UNITED STATES,EQUITIES - UNITED STATES - HEALTH CARE SERVICES,EQUITIES - UNITED STATES - HEALTH CARE SERVICES,CELGENE CVR,RTS,SECURITY SOLD RECEIVABLE,CAD,0.755201,USD,,35011.11,26440.44,2.582094,,34521.96,26440.44,0,0,34521.96,0,,0,0,-489.15,-489.15,,QT9999V0C994,,,,YVRF9001002,USD,,,,,,0
975690017,VERTEX LIQUID ALTERN FUND,M,975590017,VERTEX LIQUID ALTERN FUND,10/28/2019,17143G106,US,UNITED STATES,EQUITIES,EQUITIES - UNITED STATES,EQUITIES - UNITED STATES - FINANCIALS SERVICES,EQUITIES - UNITED STATES - FINANCIALS SERVICES,CHURCHILL CAPITAL CORP II,,SECURITY PURCHASED PAYABLE,CAD,0.765843,USD,,-109265.4,-83680.18,13.318526,,-109257.03,-83680.18,0,0,-109257.03,0,,0,0,8.37,8.37,,US17143G1067,BK4Q8L0,17143G106,CCX,YVRF9001002,USD,,,,,,0
975690017,VERTEX LIQUID ALTERN FUND,M,975590017,VERTEX LIQUID ALTERN FUND,10/28/2019,17143G106,US,UNITED STATES,EQUITIES,EQUITIES - UNITED STATES,EQUITIES - UNITED STATES - FINANCIALS SERVICES,EQUITIES - UNITED STATES - FINANCIALS SERVICES,CHURCHILL CAPITAL CORP II,,SECURITY PURCHASED PAYABLE,CAD,0.765843,USD,,-182644.39,-139877,13.318657,,-182630.41,-139877,0,0,-182630.41,0,,0,0,13.98,13.98,,US17143G1067,BK4Q8L0,17143G106,CCX,YVRF9001002,USD,,,,,,0
975690017,VERTEX LIQUID ALTERN FUND,M,975590017,VERTEX LIQUID ALTERN FUND,10/28/2019,17143G205,US,UNITED STATES,EQUITIES,EQUITIES - UNITED STATES,EQUITIES - UNITED STATES - FINANCIALS SERVICES,EQUITIES - UNITED STATES - FINANCIALS SERVICES,CHURCHILL CAPITAL CORP II,.,SECURITY PURCHASED PAYABLE,CAD,0.765843,USD,,-5570.33,-4266,13.919302,,-5569.9,-4266,0,0,-5569.9,0,,0,0,0.43,0.43,,US17143G2057,BKFVC78,17143G205,CCX U,YVRF9001002,USD,,,,,,0
975690017,VERTEX LIQUID ALTERN FUND,M,975590017,VERTEX LIQUID ALTERN FUND,10/28/2019,232806109,US,UNITED STATES,EQUITIES,EQUITIES - UNITED STATES,EQUITIES - UNITED STATES - TECHNOLOGY,EQUITIES - UNITED STATES - TECHNOLOGY,CYPRESS SEMICONDUCTOR CORP,.,SECURITY PURCHASED PAYABLE,CAD,0.765843,USD,,-211186.78,-161736,30.58068,,-211170.61,-161736,0,0,-211170.61,0,,0,0,16.17,16.17,,US2328061096,2244549,232806109,CY,YVRF9001002,USD,,,,,,0
975690017,VERTEX LIQUID ALTERN FUND,M,975590017,VERTEX LIQUID ALTERN FUND,10/28/2019,232806109,US,UNITED STATES,EQUITIES,EQUITIES - UNITED STATES,EQUITIES - UNITED STATES - TECHNOLOGY,EQUITIES - UNITED STATES - TECHNOLOGY,CYPRESS SEMICONDUCTOR CORP,.,SECURITY PURCHASED PAYABLE,CAD,0.765843,USD,,-216844.6,-166069,30.515393,,-216827.99,-166069,0,0,-216827.99,0,,0,0,16.61,16.61,,US2328061096,2244549,232806109,CY,YVRF9001002,USD,,,,,,0
975690017,VERTEX LIQUID ALTERN FUND,M,975590017,VERTEX LIQUID ALTERN FUND,10/28/2019,98919V105,US,UNITED STATES,EQUITIES,EQUITIES - UNITED STATES,EQUITIES - UNITED STATES - COMMUNICATION SERVICES,EQUITIES - UNITED STATES - COMMUNICATION SERVICES,ZAYO GROUP HOLDINGS INC,.,SECURITY PURCHASED PAYABLE,CAD,0.765843,USD,,-366934.03,-281014,44.72196,,-366905.93,-281014,0,0,-366905.93,0,,0,0,28.1,28.1,,US98919V1052,BRJ3H07,98919V105,ZAYO,YVRF9001002,USD,,,,,,0
975690017,VERTEX LIQUID ALTERN FUND,M,975590017,VERTEX LIQUID ALTERN FUND,10/28/2019,NCB4PT2P2,CA,CANADA,EQUITIES,EQUITIES - CANADA,EQUITIES - CANADA - ENERGY,EQUITIES - CANADA - ENERGY - ENERGY - TRUSTS,PEMBINA PIPELINE CORP,.,SECURITY PURCHASED PAYABLE,CAD,1,CAD,,-46660.6,-46660.6,46.6556,,-46660.6,-46660.6,0,0,-46660.6,0,,0,0,0,0,,CA7063271034,B4PT2P8,706327103,PPL,YVRF9001002,CAD,,,,,,0
975690017,VERTEX LIQUID ALTERN FUND,M,975590017,VERTEX LIQUID ALTERN FUND,10/28/2019,NCBFY25D0,CA,CANADA,EQUITIES,EQUITIES - CANADA,EQUITIES - CANADA - UTILITIES,EQUITIES - CANADA - UTILITIES - UTILITIES,ALTAGAS CANADA INC,.,SECURITY PURCHASED PAYABLE,CAD,1,CAD,,-243234.54,-243234.54,33.3148,,-243234.54,-243234.54,0,0,-243234.54,0,,0,0,0,0,,CA02137A1093,BFY25D4,02137A109,,YVRF9001002,CAD,,,,,,0
975690017,VERTEX LIQUID ALTERN FUND,M,975590017,VERTEX LIQUID ALTERN FUND,10/28/2019,NCBJ85T63,CA,CANADA,EQUITIES,EQUITIES - CANADA,EQUITIES - CANADA - ENERGY,EQUITIES - CANADA - ENERGY - ENERGY,KINDER MORGAN CANADA LTD,RESTRICTED VTG NEW,SECURITY SOLD RECEIVABLE,CAD,1,CAD,,51052.32,52560.81,14.1862,,51052.32,51052.32,0,0,51052.32,0,,0,0,0,0,,CA4945497028,BJ85T68,494549702,,YVRF9001002,CAD,,,,,,0
975690017,VERTEX LIQUID ALTERN FUND,M,975590017,VERTEX LIQUID ALTERN FUND,10/28/2019,NCBKWG6N7,CA,CANADA,EQUITIES,EQUITIES - CANADA,EQUITIES - CANADA - UTILITIES,EQUITIES - CANADA - UTILITIES - UTILITIES,NORTHLAND POWER INC,SUBS RCPT,SECURITY PURCHASED PAYABLE,CAD,1,CAD,,-116675.55,-116675.55,25.9229,,-116675.55,-116675.55,0,0,-116675.55,0,,0,0,0,0,,CA6665111184,BKWG6N0,666511118,,YVRF9001002,CAD,,,,,,0
975690017,VERTEX LIQUID ALTERN FUND,M,975590017,VERTEX LIQUID ALTERN FUND,10/28/2019,NCBYQKNY2,CA,CANADA,EQUITIES,EQUITIES - CANADA,EQUITIES - CANADA - MATERIALS,EQUITIES - CANADA - MATERIALS - MATERIALS,NORTH AMERN PALLADIUM LTD NEW,.,SECURITY PURCHASED PAYABLE,CAD,1,CAD,,-209828.07,-209828.07,19.6051,,-209828.07,-209828.07,0,0,-209828.07,0,,0,0,0,0,,CA65704X1096,BYQKNY6,65704X109,,YVRF9001002,CAD,,,,,,0
